phase,Unnamed: 0,date,open,high,low,close,volume
,797,2022-09-05,20003.85,20060.0,19633.11,19794.58,28813460025
,798,2022-09-06,19794.59,20179.86,18663.25,18790.91,43403978910
,799,2022-09-07,18790.77,19466.09,18527.0,19293.52,35239757134
,800,2022-09-08,19293.03,19460.7,19014.43,19321.87,32194477850
,801,2022-09-09,19322.56,21616.21,19294.49,21364.5,48469528171
,802,2022-09-10,21366.61,21815.15,21127.1,21651.52,36913738894
,803,2022-09-11,21656.03,21865.66,21356.37,21831.72,34493951963
,804,2022-09-12,21830.16,22490.05,21555.0,22402.71,50212088965
,805,2022-09-13,22402.58,22800.0,19855.0,20174.78,51091116622
,806,2022-09-14,20174.78,20545.0,19625.0,20227.77,37872380889
,807,2022-09-15,20227.7,20336.42,19500.0,19703.67,36389011503
,808,2022-09-16,19703.65,19890.95,19305.0,19801.04,30123362273
,809,2022-09-17,19800.26,20183.14,19748.89,20113.37,24957448100
,810,2022-09-18,20113.37,20119.08,19335.57,19417.64,31254779144
,811,2022-09-19,19417.56,19689.62,18255.0,19540.38,40177002624
,812,2022-09-20,19538.31,19638.46,18722.0,18876.91,36791346508
,813,2022-09-21,18876.14,19949.97,18153.13,18462.64,46363793975
,814,2022-09-22,18462.66,19521.8,18358.63,19401.25,41135767926
,815,2022-09-23,19399.93,19500.0,18529.0,19286.01,38896078052
,816,2022-09-24,19286.03,19311.4,18808.13,18923.2,26149643168
,817,2022-09-25,18920.93,19184.3,18619.88,18808.61,23359966112
,818,2022-09-26,18806.3,19320.86,18681.02,19228.0,44148798321
,819,2022-09-27,19226.94,20383.15,18821.55,19077.57,58571439619
,820,2022-09-28,19077.56,19773.67,18487.0,19412.07,53071298734
,821,2022-09-29,19412.37,19646.66,18845.3,19595.57,41037843771
,822,2022-09-30,19595.59,20182.72,19154.38,19426.11,43975248085
,823,2022-10-01,19423.57,19486.43,19160.0,19315.27,18719537670
,824,2022-10-02,19315.26,19398.94,18923.81,19059.17,20765955327
,825,2022-10-03,19059.1,19717.67,18958.29,19633.46,30484729489
,826,2022-10-04,19632.43,20479.43,19495.32,20345.19,35887278685
,827,2022-10-05,20345.27,20371.15,19750.0,20161.62,33223790572
,828,2022-10-06,20162.15,20455.79,19855.19,19965.64,34711412966
,829,2022-10-07,19963.75,20065.26,19325.0,19533.05,29227315390
,830,2022-10-08,19531.68,19628.78,19250.0,19419.39,16437423167
,831,2022-10-09,19421.49,19563.28,19321.0,19443.47,16837262532
,832,2022-10-10,19442.7,19528.04,19028.08,19132.83,27425022774
,833,2022-10-11,19130.8,19265.69,18855.19,19058.11,28711532910
,834,2022-10-12,19058.42,19235.26,18971.51,19155.92,24950173846
,835,2022-10-13,19153.97,19509.23,18131.0,19378.65,44219840004
,836,2022-10-14,19375.55,19954.14,19076.83,19178.0,38452356727
,837,2022-10-15,19179.15,19229.12,18983.0,19070.24,16192235532
,838,2022-10-16,19070.62,19425.49,19065.23,19264.44,17988916650
,839,2022-10-17,19261.62,19679.46,19154.72,19550.4,27472552998
,840,2022-10-18,19550.39,19702.73,19091.77,19328.76,30580012344
,841,2022-10-19,19328.75,19361.0,19062.1,19124.18,22425387184
,842,2022-10-20,19123.77,19349.04,18905.0,19042.48,24493974420
,843,2022-10-21,19043.66,19254.52,18659.0,19166.45,32459287866
,844,2022-10-22,19164.92,19257.66,19110.46,19209.1,16104440957
,845,2022-10-23,19209.09,19698.1,19070.92,19572.44,22128794335
,846,2022-10-24,19572.2,19603.57,19159.35,19330.41,30202235805
,847,2022-10-25,19332.11,20420.88,19240.76,20086.28,47761524910
,848,2022-10-26,20086.27,21022.81,20055.85,20775.4,58895950537
,849,2022-10-27,20773.59,20878.17,20196.01,20296.97,49625110402
,850,2022-10-28,20295.77,20755.09,20000.0,20597.91,43994715910
,851,2022-10-29,20597.34,21080.0,20561.2,20823.53,40369840645
,852,2022-10-30,20822.38,20939.35,20523.92,20630.68,31486345556
,853,2022-10-31,20629.21,20837.68,20237.0,20489.94,45668466815
,854,2022-11-01,20489.55,20691.0,20326.55,20479.63,39819303159
,855,2022-11-02,20480.34,20805.0,20059.53,20151.4,55552169483
,856,2022-11-03,20151.29,20390.82,20032.02,20206.88,43228750179
,857,2022-11-04,20208.02,21298.76,20181.61,21144.2,64072727950
,858,2022-11-05,21149.03,21478.8,21082.54,21300.45,37846047609
,859,2022-11-06,21300.45,21365.89,20886.26,20909.17,35082693210
,860,2022-11-07,20908.15,21069.46,20394.34,20593.49,53510852236
,861,2022-11-08,20593.34,20675.0,17500.0,18550.25,118992465607
,862,2022-11-09,18546.07,18590.34,15512.0,15891.96,102905151606
,863,2022-11-10,15894.77,18140.62,15720.0,17553.89,83202283721
,864,2022-11-11,17555.44,17641.32,16336.05,17013.62,55871616488
,865,2022-11-12,17014.78,17067.7,16595.25,16783.33,29717699419
,866,2022-11-13,16783.32,16926.57,16214.95,16301.39,27209183682
,867,2022-11-14,16298.75,17169.68,15790.25,16590.73,49630243054
,868,2022-11-15,16588.41,17107.88,16502.85,16877.93,36599436183
,869,2022-11-16,16879.37,16994.31,16358.66,16645.24,33925512989
,870,2022-11-17,16646.58,16736.7,16396.0,16680.47,27868914022
,871,2022-11-18,16680.47,16984.08,16526.28,16680.59,26862218609
,872,2022-11-19,16678.85,16802.0,16534.83,16683.02,16106223492
,873,2022-11-20,16680.7,16733.19,16154.65,16252.53,21313378652
,874,2022-11-21,16252.43,16279.99,15460.0,15760.14,37429485518
,875,2022-11-22,15758.96,16294.5,15596.22,16199.71,30726828760
,876,2022-11-23,16201.15,16700.0,16142.99,16587.0,32958875628
,877,2022-11-24,16585.83,16797.28,16450.62,16587.61,26129037414
,878,2022-11-25,16587.6,16610.08,16333.0,16510.9,18678255976
,879,2022-11-26,16510.9,16693.18,16376.1,16450.93,18000008764
,880,2022-11-27,16450.32,16589.43,16395.0,16419.88,20443898509
,881,2022-11-28,16421.63,16478.32,15992.64,16206.3,27743025156
,882,2022-11-29,16206.23,16541.72,16092.53,16438.0,23581685468
,883,2022-11-30,16437.94,17259.37,16423.37,17167.33,29523576583
,884,2022-12-01,17165.44,17317.8,16855.0,16980.08,22895392882
,885,2022-12-02,16980.07,17108.25,16791.02,17094.71,19539705127
,886,2022-12-03,17094.25,17158.42,16863.58,16888.53,16217776704
,887,2022-12-04,16889.17,17199.99,16882.86,17108.9,16824520830
,888,2022-12-05,17108.9,17424.59,16865.22,16966.05,22209086834
,889,2022-12-06,16966.05,17111.35,16904.04,17089.05,19889922369
,890,2022-12-07,17089.18,17140.22,16679.52,16840.0,19675404389
,891,2022-12-08,16839.76,17300.59,16738.0,17226.01,20496603770
,892,2022-12-09,17226.03,17352.62,17060.69,17130.59,20328426366
,893,2022-12-10,17130.49,17227.64,17093.42,17128.1,12706781969
,894,2022-12-11,17128.1,17271.92,17073.19,17085.21,14122486832
,895,2022-12-12,17085.62,17244.63,16875.83,17211.66,19617581341
,896,2022-12-13,17212.9,17999.99,17089.17,17773.18,26634741631
,897,2022-12-14,17772.98,18385.36,17660.93,17804.97,25534481470
,898,2022-12-15,17805.36,17856.26,17275.02,17357.96,20964448341
,899,2022-12-16,17359.1,17525.0,16529.53,16632.64,24031608960
,900,2022-12-17,16634.29,16799.99,16585.64,16782.25,14463581825
,901,2022-12-18,16782.23,16875.0,16663.76,16741.16,10924354698
,902,2022-12-19,16742.33,16822.84,16273.4,16439.74,17221074814
,903,2022-12-20,16439.98,17060.86,16398.22,16897.65,22722096615
,904,2022-12-21,16896.17,16926.05,16725.78,16826.56,14882945045
,905,2022-12-22,16825.18,16868.82,16560.84,16815.51,16441573050
,906,2022-12-23,16815.28,16943.29,16719.57,16777.21,15329265213
,907,2022-12-24,16777.88,16863.62,16775.88,16837.12,9744636213
,908,2022-12-25,16837.24,16853.88,16720.89,16829.02,11656379938
,909,2022-12-26,16829.19,16939.81,16787.97,16917.96,11886957804
,910,2022-12-27,16916.66,16967.0,16585.97,16698.73,15748580239
,911,2022-12-28,16698.31,16777.35,16460.0,16539.66,17005713920
,912,2022-12-29,16539.66,16654.81,16479.5,16627.54,14472237479
,913,2022-12-30,16627.36,16649.99,16326.16,16600.1,15929162910
,914,2022-12-31,16599.98,16634.42,16462.49,16530.35,11239186456
,915,2023-01-01,16531.83,16621.0,16490.0,16611.58,9244361700
,916,2023-01-02,16611.9,16789.99,16542.52,16666.95,12097775227
,917,2023-01-03,16666.86,16772.3,16600.0,16669.47,13903079207
,918,2023-01-04,16668.95,16988.0,16645.87,16844.42,18421743322
,919,2023-01-05,16844.4,16872.13,16750.07,16825.69,13692758566
,920,2023-01-06,16825.53,17027.11,16670.82,16948.06,14413662913
,921,2023-01-07,16948.0,16977.76,16903.58,16942.37,7714767174
,922,2023-01-08,16942.37,17167.52,16910.41,17125.18,9768827914
,923,2023-01-09,17125.17,17396.25,17102.97,17177.98,18624736866
,924,2023-01-10,17177.94,17494.37,17145.1,17443.5,15808338949
,925,2023-01-11,17443.5,17998.0,17315.08,17944.27,18372283782
,926,2023-01-12,17944.15,19115.85,17904.83,18847.75,34971338710
,927,2023-01-13,18847.77,20000.0,18714.8,19934.88,29225029694
,928,2023-01-14,19934.07,21321.98,19893.25,20957.02,38967784639
,929,2023-01-15,20956.2,21057.3,20560.16,20879.7,19298407543
,930,2023-01-16,20879.67,21465.62,20611.45,21187.5,26792494050
,931,2023-01-17,21191.46,21595.0,20844.73,21136.33,24999983362
,932,2023-01-18,21135.01,21650.21,20370.01,20674.29,30005625418
,933,2023-01-19,20674.03,21197.0,20656.52,21084.22,21152848261
,934,2023-01-20,21084.05,22754.73,20865.64,22669.81,28799154319
,935,2023-01-21,22671.09,23375.6,22432.45,22789.37,32442278429
,936,2023-01-22,22789.34,23082.82,22298.15,22714.87,24746386230
,937,2023-01-23,22714.81,23180.55,22500.01,22920.29,26518700512
,938,2023-01-24,22920.67,23165.56,22460.17,22636.17,26405069715
,939,2023-01-25,22636.19,23824.66,22326.24,23062.36,30685366709
,940,2023-01-26,23062.36,23287.38,22853.61,23010.47,26357839322
,941,2023-01-27,23011.37,23511.9,22540.76,23084.4,25383335641
,942,2023-01-28,23084.38,23196.99,22884.0,23028.95,14712928379
,943,2023-01-29,23029.56,23966.0,22974.75,23745.8,27423687259
,944,2023-01-30,23744.34,23802.99,22500.0,22836.03,27205595568
,945,2023-01-31,22836.03,23313.23,22719.68,23128.86,22837828665
,946,2023-02-01,23127.15,23813.57,22760.0,23735.97,26683255504
,947,2023-02-02,23735.97,24262.18,23367.87,23493.84,32066936882
,948,2023-02-03,23497.29,23720.0,23208.01,23433.54,27083066007
,949,2023-02-04,23433.47,23589.67,23257.71,23328.87,15639298538
,950,2023-02-05,23329.47,23433.2,22758.01,22936.34,19564262605
,951,2023-02-06,22936.34,23163.05,22637.51,22764.07,23825006542
,952,2023-02-07,22763.42,23348.73,22748.11,23244.67,27187964471
,953,2023-02-08,23244.64,23451.01,22669.09,22964.38,25371367758
,954,2023-02-09,22963.91,23011.18,21700.0,21800.63,32572572185
,955,2023-02-10,21800.62,21942.41,21467.43,21628.97,27078406594
,956,2023-02-11,21628.97,21904.0,21605.35,21863.73,16356226232
,957,2023-02-12,21863.73,22091.88,21631.0,21789.8,17821046406
,958,2023-02-13,21789.79,21903.03,21366.45,21789.14,23918742607
,959,2023-02-14,21789.0,22331.76,21545.67,22206.27,26792596581
,960,2023-02-15,22206.26,24386.5,22054.17,24329.04,32483312909
,961,2023-02-16,24326.95,25256.83,23510.73,23516.15,39316664596
,962,2023-02-17,23516.95,25025.0,23344.12,24577.6,41358451255
,963,2023-02-18,24577.6,24879.33,24407.67,24636.23,19625427158
,964,2023-02-19,24635.85,25200.0,24192.7,24281.31,25555105670
,965,2023-02-20,24278.81,25128.11,23841.08,24844.97,28987376573
,966,2023-02-21,24844.21,25288.88,24153.96,24454.43,31252098714
,967,2023-02-22,24454.08,24480.0,23581.64,24184.44,30199996781
,968,2023-02-23,24184.9,24600.95,23612.59,23943.32,30476264066
,969,2023-02-24,23943.32,24132.67,22520.0,23186.88,26811744928
,970,2023-02-25,23186.88,23220.56,22716.47,23159.71,16100721565
,971,2023-02-26,23159.71,23689.77,23052.78,23556.83,16644534842
,972,2023-02-27,23556.83,23895.51,23109.06,23489.52,22660763494
,973,2023-02-28,23490.01,23597.98,23027.24,23145.32,20535363434
,974,2023-03-01,23144.37,23999.99,23025.17,23631.52,24662841200
,975,2023-03-02,23632.12,23798.62,23196.09,23468.24,20386398516
,976,2023-03-03,23468.79,23477.28,21988.02,22358.18,26062404610
,977,2023-03-04,22358.18,22409.82,22150.71,22350.95,11166012913
,978,2023-03-05,22349.74,22654.64,22195.13,22432.69,13317001733
,979,2023-03-06,22431.99,22599.99,22264.73,22410.31,17353192895
,980,2023-03-07,22410.13,22557.03,21932.74,22198.48,22765452204
,981,2023-03-08,22198.09,22281.55,21580.84,21698.37,22536575684
,982,2023-03-09,21699.41,21825.53,20050.0,20367.01,30364664171
,983,2023-03-10,20366.97,20369.78,19568.52,20230.08,39578257695
,984,2023-03-11,20230.07,20964.5,19900.5,20620.54,30180288176
,985,2023-03-12,20619.34,22276.69,20446.24,22219.08,29279035521
,986,2023-03-13,22216.02,24710.0,21882.63,24220.0,49466362688
,987,2023-03-14,24220.0,26553.9,24052.0,24762.65,54622230164
,988,2023-03-15,24761.61,25300.0,23931.01,24377.16,43655701450
,989,2023-03-16,24377.16,25235.28,24207.54,25051.85,33866061747
,990,2023-03-17,25052.11,27834.54,24946.86,27453.62,50730261335
,991,2023-03-18,27453.75,27780.0,26652.45,26980.35,35723036817
,992,2023-03-19,26980.35,28478.0,26904.0,28054.46,37769448859
,993,2023-03-20,28058.15,28578.63,27218.36,27823.32,44774027664
,994,2023-03-21,27822.85,28605.32,27414.77,28207.33,36102192830
,995,2023-03-22,28201.22,28937.73,26678.16,27325.15,33382021890
,996,2023-03-23,27324.05,28839.68,27189.19,28352.94,24220433689
,997,2023-03-24,28352.95,28433.34,27027.88,27489.24,25980310960
,998,2023-03-25,27489.24,27818.67,27184.78,27488.18,13383005987
,999,2023-03-26,27489.56,28230.32,27445.04,27992.9,13878363192
,1000,2023-03-27,27995.27,28053.26,26525.0,27142.87,18188895178
,1001,2023-03-28,27142.85,27519.99,26640.0,27274.15,17783600385
,1002,2023-03-29,27274.18,28654.06,27255.42,28359.54,20684945906
,1003,2023-03-30,28359.54,29190.04,27693.7,28035.48,22435349951
,1004,2023-03-31,28034.88,28650.2,27512.97,28474.4,19001327598
,1005,2023-04-01,28475.41,28826.45,28223.76,28471.46,10876469901
,1006,2023-04-02,28471.03,28544.21,27862.69,28188.34,12284641999
,1007,2023-04-03,28188.34,28525.0,27227.61,27811.77,19556501327
,1008,2023-04-04,27809.55,28450.0,27670.24,28179.64,15284538859
,1009,2023-04-05,28178.66,28799.99,27817.32,28175.37,17052315986
,1010,2023-04-06,28175.27,28199.11,27716.77,28053.46,13837809380
,1011,2023-04-07,28052.74,28120.71,27790.21,27931.94,10861680497
,1012,2023-04-08,27930.12,28175.89,27881.01,27958.81,9373255556
,1013,2023-04-09,27958.19,28547.67,27814.0,28340.99,12175322951
,1014,2023-04-10,28342.28,29794.47,28162.49,29660.41,19282400094
,1015,2023-04-11,29657.7,30584.58,29612.3,30227.19,20121259843
,1016,2023-04-12,30227.18,30517.0,29675.0,29912.2,18651929926
,1017,2023-04-13,29912.2,30627.05,29878.08,30406.78,17487721001
,1018,2023-04-14,30410.03,31050.0,30000.0,30492.92,22659995079
,1019,2023-04-15,30492.91,30622.38,30231.76,30324.11,11940685378
,1020,2023-04-16,30325.07,30572.1,30148.28,30326.09,12854816417
,1021,2023-04-17,30321.41,30340.21,29251.71,29449.91,17872186762
,1022,2023-04-18,29449.91,30500.0,29103.89,30393.4,19480529496
,1023,2023-04-19,30394.5,30430.72,28595.28,28809.72,24571565421
,1024,2023-04-20,28809.71,29102.69,27991.32,28248.18,21340360360
,1025,2023-04-21,28248.18,28371.88,27133.0,27253.85,20759504330
,1026,2023-04-22,27252.96,27887.78,27133.0,27821.41,13125734602
,1027,2023-04-23,27820.99,27820.99,27333.2,27592.98,12785446832
,1028,2023-04-24,27592.7,28000.0,26965.14,27515.05,17703288330
,1029,2023-04-25,27513.85,28400.0,27194.51,28304.42,17733373139
,1030,2023-04-26,28304.42,30050.66,27230.77,28426.08,31854242019
,1031,2023-04-27,28428.86,29900.0,28387.07,29483.72,27153445027
,1032,2023-04-28,29486.97,29606.45,28900.0,29338.63,17544464887
,1033,2023-04-29,29339.47,29470.0,29057.3,29249.35,10662634333
,1034,2023-04-30,29249.24,29969.99,29095.92,29247.14,14652199272
,1035,2023-05-01,29240.49,29348.6,27664.31,28077.27,18655599976
,1036,2023-05-02,28077.44,28899.99,27871.44,28684.4,16432924527
,1037,2023-05-03,28683.41,29276.12,28122.0,29038.75,19122972518
,1038,2023-05-04,29039.36,29383.5,28674.58,28857.23,15548678514
,1039,2023-05-05,28857.88,29706.57,28810.0,29536.76,17936566518
,1040,2023-05-06,29538.87,29850.0,28394.0,28902.66,15913866714
,1041,2023-05-07,28901.3,29189.71,28429.12,28474.53,11301355486
,1042,2023-05-08,28472.68,28676.38,27279.66,27695.06,19122903752
,1043,2023-05-09,27693.24,27833.64,27367.01,27647.29,14128593256
,1044,2023-05-10,27647.29,28334.75,26800.0,27624.01,20656025026
,1045,2023-05-11,27621.5,27649.85,26702.0,26986.56,16724343943
,1046,2023-05-12,26986.79,27099.21,25810.0,26808.84,19313599897
,1047,2023-05-13,26808.8,27060.24,26700.0,26789.48,9999171605
,1048,2023-05-14,26786.99,27221.51,26581.52,26929.98,10014858959
,1049,2023-05-15,26929.98,27678.73,26740.95,27171.13,14413231792
,1050,2023-05-16,27165.26,27302.99,26860.12,27037.68,12732238816
,1051,2023-05-17,27037.72,27516.58,26543.87,27407.77,15140006925
,1052,2023-05-18,27407.76,27487.71,26361.52,26820.49,15222938600
,1053,2023-05-19,26819.64,27190.35,26632.73,26890.27,11258983301
,1054,2023-05-20,26890.27,27178.99,26836.21,27113.61,7044911360
,1055,2023-05-21,27113.97,27288.02,26667.63,26752.65,8647416921
,1056,2023-05-22,26751.0,27105.63,26536.99,26854.73,11056770492
,1057,2023-05-23,26854.09,27500.0,26803.46,27223.22,13697203143
,1058,2023-05-24,27222.86,27225.0,26070.04,26321.4,16299104428
,1059,2023-05-25,26321.42,26625.93,25864.35,26479.06,13851122697
,1060,2023-05-26,26479.15,26950.0,26334.33,26714.86,12711619225
,1061,2023-05-27,26711.56,26943.6,26559.96,26867.99,7892015141
,1062,2023-05-28,26870.13,28277.56,26780.11,28070.04,14545229578
,1063,2023-05-29,28070.04,28473.93,27534.81,27744.82,15181308984
,1064,2023-05-30,27744.81,28057.23,27555.0,27700.15,13251081851
,1065,2023-05-31,27700.68,27844.89,26842.94,27223.08,15656371534
,1066,2023-06-01,27221.54,27360.31,26615.0,26828.42,14678970415
,1067,2023-06-02,26827.73,27307.44,26508.0,27250.69,14837415000
,1068,2023-06-03,27252.67,27341.13,26923.35,27077.6,8385597470
,1069,2023-06-04,27078.27,27466.83,26958.98,27122.04,9360912318
,1070,2023-06-05,27122.03,27137.75,25391.43,25741.5,21513292646
,1071,2023-06-06,25741.5,27368.67,25351.92,27243.63,21929670693
,1072,2023-06-07,27243.45,27402.79,26121.06,26346.41,19530045082
,1073,2023-06-08,26347.09,26820.3,26212.63,26508.32,11904824295
,1074,2023-06-09,26505.71,26780.4,26283.5,26482.81,11015551640
,1075,2023-06-10,26482.8,26534.95,25385.52,25856.1,19872933189
,1076,2023-06-11,25856.1,26219.1,25648.0,25937.02,10732609603
,1077,2023-06-12,25936.98,26108.64,25616.98,25905.82,11677889997
,1078,2023-06-13,25905.99,26435.81,25710.78,25930.23,14143474486
,1079,2023-06-14,25929.35,26090.0,24821.0,25123.34,14265717766
,1080,2023-06-15,25123.41,25749.99,24750.0,25569.99,15837384409
,1081,2023-06-16,25569.99,26486.56,25143.24,26329.6,16324646965
,1082,2023-06-17,26329.6,26783.2,26165.98,26506.56,11090276850
,1083,2023-06-18,26507.97,26693.11,26245.27,26336.46,9565695129
,1084,2023-06-19,26336.46,27040.64,26250.0,26837.78,12826986222
,1085,2023-06-20,26839.04,28417.11,26637.41,28320.43,22211859147
,1086,2023-06-21,28320.41,30800.0,28271.67,29995.08,33346760979
,1087,2023-06-22,29999.85,30513.25,29539.57,29886.31,20653160491
,1088,2023-06-23,29886.25,31443.67,29802.65,30707.61,24115570085
,1089,2023-06-24,30709.59,30815.92,30265.88,30547.18,12147822496
,1090,2023-06-25,30547.3,31057.86,30288.33,30480.24,12703464114
,1091,2023-06-26,30480.24,30662.66,29900.0,30272.18,16493186997
,1092,2023-06-27,30272.24,31020.54,30228.44,30697.38,16428827944
,1093,2023-06-28,30696.06,30716.93,29840.0,30074.94,14571500779
,1094,2023-06-29,30074.93,30838.0,30036.18,30446.47,13180860821
,1095,2023-06-30,30445.67,31277.0,29417.14,30466.72,26387306197
,1096,2023-07-01,30466.73,30659.33,30312.8,30587.21,9086606733
,1097,2023-07-02,30587.22,30791.75,30165.39,30613.51,10533418042
,1098,2023-07-03,30613.57,31399.08,30569.0,31161.8,15271884873
,1099,2023-07-04,31162.71,31333.0,30628.3,30771.25,12810828427
,1100,2023-07-05,30772.93,30882.95,30189.56,30499.27,12481622280
,1101,2023-07-06,30499.27,31525.1,29850.0,29899.38,21129219509
,1102,2023-07-07,29895.6,30456.0,29715.87,30352.08,13384770155
,1103,2023-07-08,30350.35,30388.91,30047.78,30291.69,7509378699
,1104,2023-07-09,30291.69,30451.78,30066.95,30168.38,7903327692
,1105,2023-07-10,30168.26,31055.75,29955.0,30419.89,14828209155
,1106,2023-07-11,30419.89,30811.65,30304.45,30626.55,12151839152
,1107,2023-07-12,30624.65,31000.0,30200.0,30381.81,14805659717
,1108,2023-07-13,30383.26,31862.21,30250.73,31471.83,23686079548
,1109,2023-07-14,31471.83,31645.66,29920.31,30330.52,20917902660
,1110,2023-07-15,30330.93,30406.27,30254.67,30301.65,8011667756
,1111,2023-07-16,30302.01,30457.03,30075.93,30247.64,8516564470
,1112,2023-07-17,30247.56,30345.45,29668.58,30143.08,13240156074
,1113,2023-07-18,30143.08,30249.3,29525.0,29861.93,13138897269
,1114,2023-07-19,29861.92,30196.24,29757.44,29916.72,12128602812
,1115,2023-07-20,29916.69,30421.29,29564.19,29809.13,14655207121
,1116,2023-07-21,29809.13,30060.28,29729.48,29907.98,10972789818
,1117,2023-07-22,29907.15,30002.38,29626.86,29795.03,7873300598
,1118,2023-07-23,29793.62,30350.7,29733.55,30081.61,9220145050
,1119,2023-07-24,30081.61,30099.99,28850.0,29176.98,15395817395
,1120,2023-07-25,29176.98,29376.51,29046.0,29225.14,10266772793
,1121,2023-07-26,29225.11,29686.41,29089.54,29353.23,13497554655
,1122,2023-07-27,29350.88,29571.42,29075.0,29214.92,10770779217
,1123,2023-07-28,29214.93,29532.45,29115.32,29316.15,11218474952
,1124,2023-07-29,29316.05,29411.09,29253.44,29355.71,6481775959
,1125,2023-07-30,29356.65,29450.0,29033.0,29281.39,8678454527
,1126,2023-07-31,29280.41,29526.99,29102.65,29230.67,11656781982
,1127,2023-08-01,29230.61,29726.73,28477.0,29697.27,18272392391
,1128,2023-08-02,29699.25,30033.0,28903.79,29164.22,19212655598
,1129,2023-08-03,29163.87,29399.97,28938.93,29174.18,12780357746
,1130,2023-08-04,29174.84,29312.28,28747.1,29076.48,12036639988
,1131,2023-08-05,29077.04,29111.87,28946.17,29047.12,6598366353
,1132,2023-08-06,29047.33,29163.24,28955.0,29040.01,7269806994
,1133,2023-08-07,29040.01,29246.0,28660.53,29179.21,13618163710
,1134,2023-08-08,29179.28,30222.0,29104.65,29770.01,17570561357
,1135,2023-08-09,29770.01,30128.88,29344.16,29562.76,18379521213
,1136,2023-08-10,29562.76,29709.38,29306.0,29424.03,11865344789
,1137,2023-08-11,29424.04,29534.14,29213.59,29400.45,10195168197
,1138,2023-08-12,29400.45,29477.31,29349.98,29416.96,6194358008
,1139,2023-08-13,29417.19,29447.6,29247.15,29275.94,7329897180
,1140,2023-08-14,29275.78,29665.27,29072.96,29405.49,14013695304
,1141,2023-08-15,29405.49,29464.62,29046.58,29170.14,12640195779
,1142,2023-08-16,29170.13,29231.92,28690.37,28700.51,14949271904
,1143,2023-08-17,28700.51,28751.84,25234.76,26627.57,31120851211
,1144,2023-08-18,26627.21,26834.37,25610.0,26048.89,24026236529
,1145,2023-08-19,26048.9,26269.11,25793.11,26096.42,10631443812
,1146,2023-08-20,26096.4,26296.78,25975.01,26189.14,9036580420
,1147,2023-08-21,26189.36,26260.25,25814.0,26125.18,13371557893
,1148,2023-08-22,26125.16,26137.99,25350.0,26042.11,14503820706
,1149,2023-08-23,26041.94,26818.28,25796.47,26427.54,16985265785
,1150,2023-08-24,26427.73,26567.38,25850.0,26163.49,12871532023
,1151,2023-08-25,26163.49,26294.53,25750.0,26049.39,12406045118
,1152,2023-08-26,26049.4,26115.44,25971.44,26009.61,6034817316
,1153,2023-08-27,26009.62,26171.87,25961.81,26091.16,6913768611
,1154,2023-08-28,26091.16,26232.88,25850.0,26101.04,11002805166
,1155,2023-08-29,26101.03,28184.89,25903.18,27717.98,29368391712
,1156,2023-08-30,27717.15,27775.0,27015.75,27306.06,16343655235
,1157,2023-08-31,27306.06,27576.99,25660.61,25932.45,20181001451
,1158,2023-09-01,25931.51,26142.28,25307.37,25794.88,17202862221
,1159,2023-09-02,25795.61,25982.48,25707.3,25867.83,10100387473
,1160,2023-09-03,25867.82,26123.0,25792.29,25969.83,8962524523
,1161,2023-09-04,25969.83,26093.07,25627.0,25816.13,10680635106
,1162,2023-09-05,25816.14,25884.04,25551.36,25783.91,11094740040
,1163,2023-09-06,25782.49,26025.78,25358.0,25747.63,12752705327
,1164,2023-09-07,25747.63,26440.55,25595.8,26276.3,11088307100
,1165,2023-09-08,26276.38,26460.41,25640.1,25906.34,10817356400
,1166,2023-09-09,25906.33,25942.69,25791.45,25897.82,5481314132
,1167,2023-09-10,25897.82,26023.89,25578.01,25831.76,7899553047
,1168,2023-09-11,25831.77,25891.6,24900.0,25152.14,14600006467
,1169,2023-09-12,25152.13,26556.91,25120.76,25840.61,18657279324
,1170,2023-09-13,25839.95,26413.59,25763.43,26226.65,13072077070
,1171,2023-09-14,26227.16,26869.06,26128.25,26532.76,13811359124
,1172,2023-09-15,26532.5,26892.65,26213.96,26602.42,11479735788
,1173,2023-09-16,26601.71,26777.0,26453.32,26569.69,7402031417
,1174,2023-09-17,26569.69,26626.49,26405.04,26530.95,6774210670
,1175,2023-09-18,26530.96,27427.34,26382.13,26764.49,15615339655
,1176,2023-09-19,26764.03,27500.0,26666.93,27216.13,13807690550
,1177,2023-09-20,27216.52,27393.78,26798.98,27123.94,13281116604
,1178,2023-09-21,27122.65,27163.48,26359.7,26564.54,13371443708
,1179,2023-09-22,26564.54,26742.86,26467.94,26578.4,10578746709
,1180,2023-09-23,26578.4,26638.58,26513.0,26579.6,7404700301
,1181,2023-09-24,26579.59,26731.1,26118.86,26250.24,8192867686
,1182,2023-09-25,26248.17,26444.95,25983.78,26296.08,11997833257
,1183,2023-09-26,26296.07,26397.59,26080.0,26208.44,9985498161
,1184,2023-09-27,26208.43,26830.0,26088.37,26357.62,11718380997
,1185,2023-09-28,26357.56,27313.86,26321.37,27027.14,14079002707
,1186,2023-09-29,27027.44,27238.9,26661.71,26907.0,10396435377
,1187,2023-09-30,26905.57,27097.25,26884.86,26961.0,5331172801
,1188,2023-10-01,26961.0,28062.62,26955.25,27995.46,9503917434
,1189,2023-10-02,27995.46,28613.37,27302.3,27504.04,19793041322
